entry,name,size
0056ba00,World::ProcessLineOfSight,5039
0056ce80,AccidentManager::ReportAccident,90
0056cee0,AccidentManager::GetNumberOfFreeAccidents,51
0056cf20,AccidentManager::GetInstance,7
0056cf90,AccidentManager::GetNearestFreeAccidentExceptThisOne,190
0056d050,AccidentManager::GetNearestFreeAccident,20
0056d070,IniFile::LoadIniFile,268
0056d180,Localisation::Initialise,20
0056d1a0,Localisation::SetNormalGame,20
0056d1c0,Localisation::SetFrenchGame,20
0056d200,Localisation::GermanGame,11
0056d220,Localisation::Metric,11
0056d230,Localisation::Blood,3
0056d270,Localisation::KickingWhenDown,3
0056d280,Localisation::ShootLimbs,11
0056d290,Localisation::KnockDownPeds,11
0056d2a0,Localisation::KillFrenzy,11
0056d2b0,Localisation::StealFromDeadPed,11
0056d2c0,Localisation::KillPeds,11
0056d2d0,Localisation::PedsOnFire,11
0056da80,PlayerInfo::SetLastTargetVehicle,39
0056dab0,PlayerInfo::IsPlayerInRemoteMode,25
0056dad0,PlayerInfo::EvaluateCarPosition,255
0056dbd0,PlayerInfo::FindObjectToSteal,890
0056dfb0,PlayerInfo::GetPos_Hook,8
0056e010,World::FindPlayerCoors,124
0056e090,World::FindPlayerSpeed,56
0056e0d0,World::FindPlayerVehicle,70
0056e120,World::FindPlayerEntity,51
0056e160,World::FindPlayerTrain,167
0056e210,World::FindPlayerPed,28
0056e230,World::FindPlayerWanted,28
0056e250,World::FindPlayerCentreOfWorld,194
0056e320,World::FindPlayerCentreOfWorld_NoSniperShift,222
0056e400,World::FindPlayerCentreOfWorldForMap,73
0056e450,World::FindPlayerHeading,203
0056e550,PlayerInfo::IsRestartingAfterDeath,11
0056e560,PlayerInfo::IsRestartingAfterArrest,11
0056e580,PlayerInfo::KillPlayer,76
0056e5d0,PlayerInfo::ArrestPlayer,55
0056e610,PlayerInfo::WorkOutEnergyFromHunger,533
0056e860,PlayerInfo::CancelPlayerEnteringCars,3
0056e870,PlayerInfo::MakePlayerSafe,159
0056ea30,PlayerInfo::BlowUpRCBuggy,80
0056ea80,PlayerInfo::DeletePlayerSkin,34
0056eab0,PlayerInfo::AddHealth,115
0056eb30,PlayerInfo::StreamParachuteWeapon,269
0056ec40,PlayerInfo::GivePlayerParachute,49
0056f210,PlayerPedData::SetInitialState,259
0056f330,PlayerInfo::Clear,422
0056f4e0,PlayerInfo::FindClosestCarSectorList,735
0056f7d0,PlayerInfo::LoadPlayerSkin,55
0056f810,PlayerPedData::Constructor,52
0056f890,PlayerPedData::DeAllocateData,52
0056f8d0,PlayerInfo::Process,4571
00571840,PlayerPedData::Destructor,39
00571880,PlayerPedData::AllocateData,159
00571920,PlayerInfo::Constructor,77
005719b0,References::Init,44
00571ad0,References::RemoveReferencesToPlayer,81
00571cc0,References::PruneAllReferencesInWorld,171
00571d90,PlaceName::GetForMap,176
00571ee0,UserDisplay::Init,40
00571f20,PlaceName::Process,262
00572040,CurrentVehicle::Process,93
005720a0,UserDisplay::Process,30
005720c0,Zone::CZone::GetTranslatedName,15
005720d0,TheZones::InitZonesPopulationSettings,63
00572110,TheZones::ResetZonesRevealed,27
00572180,TheZones::AssignZoneInfoForThisZone,158
00572270,TheZones::PointLiesWithinZone,144
00572300,TheZones::GetLevelFromPosition,92
00572360,TheZones::FindSmallestZoneForPosition,8
00572400,TheZones::GetZoneInfo,62
00572440,TheZones::FillZonesWithGangColours,310
005725b0,TheZones::Calc2DDistanceBetween2Zones,188
00572670,TheZones::Init,393
00572800,TheZones::CTheZones::SetCurrentZoneAsUnlocked,154
005728a0,TheZones::CreateZone,694
00572b70,TheZones::PostZoneCreation,1
00572b80,TheZones::FindZone,29
00572c40,TheZones::FindZoneByLabel,123
00572d10,TheZones::Update,92
00572db0,Pad::IsBackspacePressed,26
00572e70,Pad::IsMouseMButtonPressed,24
00572ec0,MenuManager::LoadAllTextures,480
005730a0,MenuManager::SwapTexturesRound,438
00573260,MenuManager::InitialiseChangedLanguageSettings,186
00573330,MenuManager::DoSettingsBeforeStartingAGame,167
005733e0,MenuManager::StretchX,10
00573410,MenuManager::StretchY,38
00573440,MenuManager::CheckSliderMovement,511
00573680,MenuManager::SwitchToNewScreen,436
00573840,MenuManager::CheckFrontEndUpInput,104
005738b0,MenuManager::CheckFrontEndDownInput,104
00573920,MenuManager::CheckFrontEndLeftInput,104
00573990,MenuManager::CheckFrontEndRightInput,104
00573a00,MenuManager::ScrollRadioStations,83
00573a60,MenuManager::SetFrontEndRenderStates,121
00573ae0,MenuManager::SetDefaultPreferences,366
00573cd0,MenuManager::HasLanguageChanged,26
00573cf0,MenuManager::ProcessStreaming,369
00573e70,MenuManager::GetNumberOfMenuOptions,6
00573ee0,MenuManager::DrawWindow,302
00574010,MenuManager::SmallMessageScreen,787
00574350,MenuManager::Constructor,379
005744d0,MenuManager::Initialise,348
00574630,MenuManager::UnloadTextures,178
005746f0,MenuManager::PrintRadioStationList,528
00574900,MenuManager::PrintStats,2087
00575130,MenuManager::PrintMap,4579
00576320,MenuManager::PrintBriefs,1334
00576860,MenuManager::DisplaySlider,631
00576ae0,MenuManager::JumpToGenericMessageScreen,52
00576b70,MenuManager::CheckForMenuClosing,1123
00576fe0,MenuManager::ProcessMenuOptions,874
005773d0,MenuManager::AdditionalOptionInput,6470
00578d60,MenuManager::ProcessFileActions,487
00578f50,MenuManager::DrawWindowedText,978
00579330,MenuManager::MessageScreen,24
00579440,MenuManager::Destructor,87
005794a0,MenuManager::DrawStandardMenus,2820
0057b440,MenuManager::Process,60
0057b480,MenuManager::ProcessUserInput,705
0057b750,MenuManager::DrawBackground,2779
0057c290,MenuManager::DrawFrontEnd,155
0057c400,Pad::IsMouseWheelDownPressed,24
0057c420,Pad::IsMouseBmx1Pressed,24
0057c440,Pad::IsMouseBmx2Pressed,24
0057c460,Pad::IsMouseLButton,24
0057c4f0,MenuManager::CheckHover,6
0057c520,MenuManager::CentreMousePointer,186
0057c5e0,MenuManager::CMenuManager::NoDiskInDriveMessage,118
0057c660,MenuManager::SaveSettings,652
0057c8f0,MenuManager::LoadSettings,1051
0057cd10,MenuManager::SetHelperText,10
0057cd30,MenuManager::ResetHelperText,21
0057cd50,MenuManager::ProcessPCMenuOptions,1790
0057d520,MenuManager::ProcessMissionPackNewGame,504
0057d720,MenuManager::CheckMissionPackValidMenu,17
0057d860,MenuManager::DrawQuitGameScreen,107
0057d8d0,MenuManager::DrawControllerScreenExtraText,577
0057db20,MenuManager::CheckCodesForControls,699
0057dde0,MenuManager::SaveStatsToFile,1083
0057e240,MenuManager::DisplayHelperText,10
0057e4d0,MenuManager::CheckRedefineControlInput,519
0057e6e0,MenuManager::DrawControllerBound,1807
0057ef50,MenuManager::RedefineScreenUserInput,940
0057f300,MenuManager::DrawControllerSetupScreen,2671
0057fd70,MenuManager::UserInput,2222
00580750,MenuSystem::SwitchOffMenu,6
005807c0,MenuSystem::CheckForAccept,32
005807e0,MenuSystem::CheckForSelected,32
00580800,MenuSystem::InputStandardMenu,965
00580bd0,MenuSystem::InputGridMenu,551
00580e00,MenuSystem::DisplayStandardMenu,1544
005816e0,MenuSystem::DisplayGridMenu,685
00581990,MenuSystem::ActivateItems,401
00581b30,MenuSystem::ActivateOneItem,220
00581c10,MenuSystem::HighlightOneItem,46
00581d70,MenuSystem::InsertOneMenuItemWithNumber,140
00581e00,MenuSystem::InsertMenu,5
00582050,MenuSystem::SetColumnWidth,38
00582080,MenuSystem::SetColumnOrientation,29
005820c0,MenuSystem::SetActiveMenuItem,23
005820e0,MenuSystem::FillGridWithCarColours,451
005822b0,MenuSystem::GetCarColourFromGrid,21
005822d0,MenuSystem::Initialise,37
00582300,MenuSystem::CreateNewMenu,712
005825d0,MenuSystem::Input,45
00582630,MenuSystem::Process,332
005827d0,Radar::LoadTextures,67
00582870,Radar::GetActualBlipArrayIndex,16
005828a0,Radar::DrawLegend,2360
005832f0,Radar::LimitRadarPoint,5
00583350,Radar::LimitToMap,197
00583420,Radar::CalculateBlipAlpha,91
00583480,Radar::TransformRadarPointToScreenSpace,163
00583530,Radar::TransformRealWorldPointToRadarSpace,105
00583670,Radar::CalculateCachedSinCos,423
00583820,Radar::SetCoordBlip,243
00583920,Radar::SetShortRangeCoordBlip,125
005839a0,Radar::SetEntityBlip,258
00583ab0,Radar::ChangeBlipColour,59
00583b40,Radar::DisplayThisBlip,5
00583cc0,Radar::ChangeBlipScale,82
00583d20,Radar::ChangeBlipDisplay,75
00583d70,Radar::SetBlipSprite,59
00583db0,Radar::SetBlipAlwaysDisplayInZoom,70
00583e50,Radar::SetCoordBlipAppearance,89
00583eb0,Radar::SetBlipFriendly,70
00583f00,Radar::SetBlipEntryExit,59
00584070,Radar::ShowRadarTraceWithHeight,1040
00584480,Radar::ShowRadarMarker,751
00584770,Radar::GetRadarTraceColour,187
00584850,Radar::DrawRotatingRadarSprite,264
00584960,Radar::DrawYouAreHereSprite,281
00584a80,Radar::SetupRadarRect,121
00584b50,Radar::RequestMapSection,84
00584bb0,Radar::RemoveMapSection,52
00584bf0,Radar::RemoveRadarSections,8
00584c50,Radar::StreamRadarSections,232
00584d90,Radar::GetTextureCorners,108
00584e00,Radar::LineRadarBoxCollision,562
00585040,Radar::ClipRadarPoly,906
005853d0,Radar::DrawAreaOnRadar,803
00585700,Radar::DrawRadarMask,461
005858d0,Radar::StreamRadarSections,98
00585940,Radar::Shutdown,30
00585960,Radar::InitFrontEndMap,129
005859f0,Radar::AddBlipToLegendList,6
00585b20,Radar::SetMapCentreToPlayerCoords,202
00585bf0,Radar::Draw3dMarkers,978
00585ff0,Radar::DrawRadarSprite,286
00586110,Radar::DrawRadarSection,1021
00586520,Radar::DrawRadarSectionMap,292
00586650,Radar::DrawRadarGangOverlay,550
00586b00,Radar::DrawMap,1230
00586d60,Radar::DrawCoordBlip,663
00587000,Radar::DrawEntityBlip,323
00587c10,Radar::ClearActualBlip,79
00587c60,Radar::ClearBlipForEntity,117
00587ce0,Radar::ClearBlip,58
00587d20,Radar::SetupAirstripBlips,656
00587fb0,Radar::Initialise,146
00588050,Radar::DrawBlips,1772
00588850,Hud::Shutdown,45
00588880,Hud::ReInitialise,10
00588a50,Hud::GetRidOfAllHudMessages,245
00588b50,Hud::HelpMessageDisplayed,11
00588b60,Hud::GetYPosBasedOnHealth,75
00588bb0,Hud::SetZoneName,36
00588be0,Hud::SetHelpMessage,349
00588d40,Hud::SetHelpMessageStatUpdate,234
00588e30,Hud::SetHelpMessageWithNumber,285
00588f50,Hud::SetVehicleName,10
00588f60,Hud::SetMessage,81
00588fc0,Hud::SetBigMessage,173
00589070,Hud::ResetWastedText,33
005890a0,Hud::RenderArmorBar,232
00589190,Hud::RenderBreathBar,207
00589270,Hud::RenderHealthBar,308
005893b0,Hud::DrawAmmo,672
00589650,Hud::DrawVitalStats,2825
0058a160,Hud::DrawTripSkip,461
0058a330,Hud::DrawRadar,1798
0058aa50,Hud::DrawAreaName,1068
0058aea0,Hud::DrawVehicleName,716
0058b180,Hud::DrawMissionTimers,1363
0058b6e0,Hud::DrawHelpText,2415
0058c080,Hud::DrawScriptText,461
0058c250,Hud::DrawSubtitles,1104
0058c6a0,Hud::DrawSuccessFailedMessage,935
0058ca50,Hud::DrawBustedWastedMessage,560
0058cc80,Hud::DrawOddJobMessage,1199
0058d240,Hud::DrawMissionTitle,589
0058d490,Hud::DrawAfterFade,230
0058d7d0,Hud::DrawWeaponIcon,450
0058d9a0,Hud::DrawWanted,1649
0058e020,Hud::DrawCrossHairs,2765
0058eaf0,Hud::DrawPlayerInfo,4065
0058fae0,Hud::Draw,564
0058fd50,HudColours::GetIntColour,5
0058fda0,HudColours::Constructor,247
0058fea0,HudColours::GetRGB,49
0058fee0,HudColours::GetRGBA,48
0058ff10,LoadingScreen::Shutdown,76
0058ff60,LoadingScreen::RenderSplash,325
005900b0,LoadingScreen::LoadSplashes,357
00590240,LoadingScreen::SetLoadingBarMsg,64
005902b0,LoadingScreen::Init,84
00590310,LoadingScreen::Pause,1
00590320,LoadingScreen::Continue,80
00590370,LoadingScreen::RenderLoadingBar,346
00590570,LoadingScreen::DisplayPCScreen,100
00590860,LoadingScreen::DoPCTitleFadeIn,9
00590990,LoadingScreen::DoPCTitleFadeOut,297
00590ac0,LoadingScreen::DoPCScreenChange,574
00590d00,LoadingScreen::NewChunkLoaded,221
0059ac90,Maths::InitMathsTables,42
0059b9f0,CompressedMatrixNotAligned::DecompressIntoFullMatrix,214
0059bad0,CompressedMatrixNotAligned::CompressFromFullMatrix,131
0059d190,BreakObject_c::CalcGroupCenter,980
0059d570,BreakObject_c::SetGroupData,640
0059d7f0,BreakObject_c::SetBreakInfo,1482
0059ddd0,BreakObject_c::Exit,103
0059de40,BreakObject_c::DoCollisionResponse,938
0059e220,BreakObject_c::Update,596
0059e480,BreakObject_c::Render,407
0059e650,BreakManager_c::Init,3
0059e660,BreakManager_c::Exit,1
0059e670,BreakManager_c::Update,43
0059e6a0,BreakManager_c::Render,94
0059e720,BreakManager_c::ResetAll,39
0059e750,BreakObject_c::Init,595
0059e9b0,BreakManager_c::Add,69
005a2d00,ObjectData::SetObjectData,340
005a41c0,ClothesBuilder::RequestGeometry,86
005a4220,ClothesBuilder::RequestTexture,139
005a42b0,ClothesBuilder::nullptr,203
005a44a0,ClothesBuilder::nullptr,24
005a44c0,ClothesBuilder::PreprocessClothesDesc,690
005a4840,ClothesBuilder::AddWeightToBoneVertex,100
005a48b0,ClothesBuilder::StoreBoneArray,131
005a4940,ClothesBuilder::BlendGeometry,1485
005a55a0,ClothesBuilder::ConstructGeometryArray,279
005a56e0,ClothesBuilder::BuildBoneIndexConversionTable,70
005a5730,ClothesBuilder::CopyTexture,23
005a57b0,ClothesBuilder::PlaceTextureOnTopOfTexture,102
005a5820,ClothesBuilder::BlendTextures,412
005a59c0,ClothesBuilder::BlendTextures,501
005a5bc0,ClothesBuilder::BlendTextures,736
005a5f70,ClothesBuilder::GetTextureFromTxdAndLoadNextTxd,202
005a6040,ClothesBuilder::ConstructTextures,1249
005a6530,ClothesBuilder::ConstructGeometryAndSkinArrays,818
005a69d0,ClothesBuilder::CreateSkinnedClump,790
005a78f0,PedClothesDesc::Initialise,32
005a7910,PedClothesDesc::SetModel,14
005a7920,PedClothesDesc::SetModel,44
005a7950,PedClothesDesc::GetIsWearingBalaclava,9
005a7970,PedClothesDesc::HasVisibleNewHairCut,92
005a79d0,PedClothesDesc::HasVisibleTattoo,68
005a7a20,Clothes::GetClothesModelFromName,263
005a7b30,Clothes::LoadClothesFile,843
005a7ea0,Clothes::GetTextureDependency,80
005a7f30,Clothes::GetDependentTexture,73
005a7fb0,Clothes::GetPlayerMotionGroupToLoad,98
005a8020,PedClothesDesc::Constructor,34
005a8050,PedClothesDesc::SetTextureAndModel,38
005a8080,PedClothesDesc::SetTextureAndModel,78
005a80d0,Clothes::Init,74
005a8120,Clothes::RequestMotionGroupAnims,138
005a81b0,Clothes::GetDefaultPlayerMotionGroup,16
005a81e0,Clothes::ConstructPedModel,136
005a8270,Clothes::RebuildCutscenePlayer,74
005a82c0,Clothes::RebuildPlayer,193
005a8390,Clothes::RebuildPlayerIfNeeded,92
005a8660,Credits::PrintCreditText,341
005a87f0,Credits::RenderCredits,10812
005afa50,CutsceneMgr::FindCutsceneAudioTrackId,60
005afad0,CutsceneMgr::HideRequestedObjects,236
005afbc0,CutsceneMgr::LoadCutsceneData_postload,410
005afd60,CutsceneMgr::DeleteCutsceneData_overlay,958
005b01e0,CutsceneMgr::UpdateCutsceneObjectBoundingBox,192
005b02a0,CutsceneMgr::CreateCutsceneObject,209
005b0390,CutsceneMgr::SetCutsceneAnim,142
005b04d0,CutsceneMgr::FinishCutscene,115
005b0550,CutsceneMgr::GetCutsceneTimeInMilleseconds,17
005b0570,CutsceneMgr::HasCutsceneFinished,44
005b05a0,CutsceneMgr::LoadCutsceneData_preload,669
005b11c0,CutsceneMgr::LoadCutsceneData_loading,530
005b13f0,CutsceneMgr::LoadCutsceneData_overlay,107
005b1460,CutsceneMgr::StartCutscene,105
005b14d0,CutsceneMgr::SetupCutsceneToStart,547
005b1700,CutsceneMgr::SkipCutscene,19
005b1720,CutsceneMgr::Update_overlay,583
005b24a0,Camera::DeleteCutSceneCamDataMemory,37
005b24d0,Camera::LoadPathSplines,280
005b25f0,Cam::Process_FlyBy,1179
005b3680,FileLoader::LoadingScreenLoadingFile,63
005b3860,FileLoader::LoadTexDictionary,82
005b39d0,FileLoader::LoadAtomicFile,87
005b3a30,FileLoader::LoadClumpFile,130
005b3c60,FileLoader::LoadObject,382
005b3de0,FileLoader::LoadTimeObject,454
005b3fb0,FileLoader::LoadWeaponObject,131
005b4040,FileLoader::LoadClumpObject,120
005b40c0,FileLoader::LoadAnimatedClumpObject,245
005b41c0,FileLoader::LoadPathHeader,41
005b41f0,FileLoader::LoadPedPathNode,79
005b4380,FileLoader::LoadCarPathNode,426
005b4530,FileLoader::LoadGarage,150
005b45d0,FileLoader::LoadStuntJump,361
005b4740,FileLoader::LoadCarGenerator,108
005b47b0,FileLoader::LoadPickup,546
005b4ab0,FileLoader::LoadZone,138
005b4b40,FileLoader::LoadCullZone,305
005b4c80,FileLoader::LoadOcclusionVolume,228
005b4d70,FileLoader::LoadAudioZone,234
005b4e60,FileLoader::LoadCollisionFile,408
005b5000,FileLoader::LoadCollisionFileFirstTime,471
005b51e0,FileLoader::LinkLods,371
005b5360,ObjectData::Initialise,1118
005b57c0,ModelIndices::MatchAllModelStrings,2461
005b6170,Streaming::LoadCdDirectory,729
005b6d40,Population::FindPedRaceFromName,77
005b6f30,FileLoader::LoadVehicleObject,1250
005b7420,FileLoader::LoadPedObject,448
005b75e0,FileLoader::LoadTXDParent,138
005b7670,FileLoader::CFileLoader::Load2dEffect,2451
005b8030,FileLoader::LoadEntryExit,416
005b81d0,FileLoader::LoadTimeCyclesModifier,227
005b82c0,Streaming::LoadCdDirectory,122
005b8400,FileLoader::LoadObjectTypes,721
005b8700,FileLoader::LoadScene,915
005b8ad0,Streaming::Init2,1059
005b9030,FileLoader::LoadLevel,762
005b9e40,VehicleAnimGroupData::CopyAnimGroup,107
005b9eb0,VehicleAnimGroupData::InitAnimGroup,119
005ba160,Game::InitialiseEssentialsAfterRW,50
005ba1a0,Game::Init2,604
005ba400,Game::Init3,132
005ba690,Font::Initialise,438
005ba850,Hud::Initialise,100
005bb890,PedStats::LoadPedStats,346
005bbac0,TimeCycle::Initialise,1464
005bc090,PopCycle::Initialise,1132
005bc520,Camera::Init,19
005bca10,ModelIndices::InitModelIndices,702
005bccd0,Streaming::ReadIniFile,575
005bcf30,WeaponInfo::FindWeaponFireType,162
005bcfe0,Population::LoadPedGroups,445
005bd1a0,Population::LoadCarGroups,445
005bd420,VehicleAnimGroupData::CVehicleAnimGroup,113
005bd600,Game::InitialiseRenderWare,431
005bd830,cHandlingDataMgr::LoadHandlingData,2363
005be670,WeaponInfo::LoadWeaponData,1866
005bedc0,TaskSimpleFight::CTaskSimpleFight::LoadMeleeData,1325
005bf750,WeaponInfo::Initialise,228
005bf840,Game::Init1,390
005bf9d0,PedStats::Initialise,852
005bfa90,Game::InitialiseCoreDataAfterRW,162
005d0880,Pools::Save,15
005d0890,Pools::Load,15
005d08c0,GenericGameStorage::ReportError,902
005d0d20,GenericGameStorage::OpenFileForReading,169
005d0dd0,GenericGameStorage::OpenFileForWriting,83
005d0e30,GenericGameStorage::CloseFile,36
005d0e90,GenericGameStorage::MakeValidSaveName,174
005d0f50,GenericGameStorage::GetCurrentVersionNumber,42
005d0f80,GenericGameStorage::SaveWorkBuffer,284
005d10b0,GenericGameStorage::LoadWorkBuffer,180
005d1170,GenericGameStorage::CheckDataNotCorrupt,231
005d1270,GenericGameStorage::SaveDataToWorkBuffer,130
005d1300,GenericGameStorage::LoadDataFromWorkBuffer,127
005d1380,GenericGameStorage::CheckSlotDataValid,82
005d13e0,GenericGameStorage::GenericSave,29
005d17b0,GenericGameStorage::GenericLoad,787
005d1b80,SimpleVariablesSaveStructure::Construct,793
005d1ea0,SimpleVariablesSaveStructure::Extract,695
005d2160,ObjectSaveStructure::Construct,190
005d2220,ObjectSaveStructure::Extract,268
005d2330,VehicleSaveStructure::Construct,123
005d23b0,VehicleSaveStructure::Extract,122
005d2620,GangWarsSaveStructure::CGangWarsSaveStructure::Construct,282
005d2740,GangWarsSaveStructure::CGangWarsSaveStructure::Extract,234
005d29a0,Streaming::Save,57
005d29e0,Streaming::Load,55
005d2a20,Pools::LoadVehiclePool,736
005d2d70,Pools::LoadPedPool,230
005d2e60,TheZones::Save,221
005d2f40,TheZones::Load,224
005d3020,Garage::CSaveGarage::CopyGarageIntoSaveGarage,149
005d30c0,Garage::CSaveGarage::CopyGarageOutOfSaveGarage,154
005d3160,Garages::Save,251
005d3270,Garages::Load,276
005d33c0,GameLogic::Save,128
005d3440,GameLogic::Load,128
005d34c0,PathFind::Save,63
005d3500,PathFind::Load,63
005d3540,Pickups::Save,88
005d35a0,Pickups::Load,126
005d3620,Restart::Save,323
005d3770,Restart::Load,320
005d38c0,TheCarGenerators::Save,239
005d39b0,TheCarGenerators::Load,174
005d3a60,Gangs::Save,38
005d3a90,Gangs::Load,38
005d3ac0,PlayerInfo::Save,51
005d3b00,PlayerInfo::Load,50
005d3b40,Stats::Save,163
005d3bf0,Stats::Load,121
005d3c70,SetPieces::Save,33
